id,valid_since,valid_until,confirmed,supplier,iata,period,diff_calc,value_fee_calc,value_fee_calc_1,value_fee_calc_2,value_fee_calc_3,value_fee_calc_4,value_fee_calc_5,value_fee_calc_6,SAF_diff_calc,total_fees_calc,diff_total,rank1,rank2,rank_final
2754,2025-03-16,2025-03-31,Tender,WF,DOH,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.1
2917,2025-03-17,2025-03-31,Tender,Royal Petrol,DOH,MP,0.918357975939021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918357975939021,1,3,1.3
2391,2025-03-07,2025-03-31,Tender,ASM,DOH,MP,1.1479474699237762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1479474699237762,1,4,1.4
2354,2025-03-13,2025-03-31,Tender,UCIG,DOH,MP,1.3775369639085315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3775369639085315,1,5,1.5
2962,2025-03-13,2025-03-31,Tender,Ist Jet,DOH,MP,4.591789879695105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.591789879695105,1,6,1.6
2578,2025-03-14,2025-03-31,Tender,AEG,DRS,PW,47.851507855036026,0.9907634844972761,2.567160954871652,0.0,0.0,0.0,0.0,0.0,16.84508243613131,3.5579244393689278,64.69659029116734,1,2,1.2
2498,2025-03-14,2025-03-31,Tender,Total,DRS,PW,45.19272034548979,0.9907634859974549,2.567160954871652,0.0,0.0,0.0,0.0,0.0,21.19830598704165,3.557924440869107,66.39102633253144,1,3,1.3
3034,2025-03-13,2025-03-31,Tender,Jetex,DRS,PW,58.66988482513554,18.938284093462673,3.850741432307477,0.0,0.0,0.0,0.0,0.0,0.0,22.78902552577015,58.66988482513554,1,4,1.4
2435,2025-03-13,2025-03-31,Tender,CAC,DRS,PW,60.83635431123625,0.9907634844972761,2.567160954871652,0.0,0.0,0.0,0.0,0.0,22.068950697223716,3.5579244393689278,82.90530500845996,1,5,1.5
2755,2025-03-16,2025-03-31,Tender,WF,DRS,PW,45.495999999999995,1.1520000000000001,18.182000000000002,24.647,2.983734373525873,0.0,0.0,0.0,0.0,46.96473437352587,45.495999999999995,1,6,1.6
2579,2025-03-14,2025-03-31,Tender,AEG,DTM,PW,234.73687217611769,0.9907634844972761,1.911999706924568,0.42786015914527525,0.0,0.0,0.0,0.0,16.84508243613131,3.330623350567119,251.581954612249,1,1,1.1
3049,2025-03-13,2025-03-31,Tender,Jetex,DTM,MP,22.040591422536504,18.495729635411884,0.48499870131231515,0.0,0.0,0.0,0.0,0.0,0.0,18.980728336724198,22.040591422536504,2,1,2.1
3074,2025-03-13,2025-03-31,Tender,Jetex,DUB,PW,23.831389475617595,29.75479842042428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75479842042428,23.831389475617595,1,1,1.1
2580,2025-03-14,2025-03-31,Tender,AEG,DUB,PW,43.0,5.638660953875726,4.171635724199057,0.0,0.0,0.0,0.0,0.0,20.81976480870162,9.810296678074783,63.81976480870162,1,2,1.2
2756,2025-03-16,2025-03-31,Tender,WF,DUB,PW,80.458,24.243000000000002,65.53999999999999,1.0342885695683115,0.0,0.0,0.0,0.0,0.0,90.8172885695683,80.458,1,3,1.3
3040,2025-03-13,2025-03-31,Tender,Jetex,DUS,PW,29.46843475574214,16.20981531896097,3.0592001378887184,0.0,0.0,0.0,0.0,0.0,0.0,19.26901545684969,29.46843475574214,1,2,1.2
2499,2025-03-14,2025-03-31,Tender,Total,DUS,PW,27.810904827993713,0.9907634859974549,1.3905455172221446,0.0,0.0,0.0,0.0,0.0,18.54851773866144,2.3813090032195996,46.359422566655155,1,3,1.3
2433,2025-03-13,2025-03-31,Tender,CAC,DUS,PW,42.75926617304034,0.9907634844972761,1.3905455172221446,0.0,0.0,0.0,0.0,0.0,22.068950697223716,2.381309001719421,64.82821687026406,1,4,1.4
2757,2025-03-16,2025-03-31,Tender,WF,DUS,PW,42.956,11.52,4.857,18.182000000000002,1.576,2.4275166179610252,0.0,0.0,0.0,38.56251661796102,42.956,1,5,1.5
2362,2025-03-13,2025-03-31,Tender,UCIG,DWC,PM,20.203875470658463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.203875470658463,1,1,1.1
2932,2025-03-13,2025-03-31,Tender,Ist Jet,DWC,PM,23.418128386445037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.418128386445037,1,2,1.2
2395,2025-03-07,2025-03-31,Tender,ASM,DWC,PM,23.418128386445037,0.39221543086232474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39221543086232474,23.418128386445037,1,3,1.3
2877,2025-03-17,2025-03-31,Tender,Royal Petrol,DWC,PM,21.122233446597484,4.591789879695105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.591789879695105,21.122233446597484,1,4,1.4
2581,2025-03-14,2025-03-31,Tender,AEG,DWC,PM,27.0,0.381382814200413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381382814200413,27.0,1,6,1.6
3229,2025-03-13,2025-03-31,Tender,Jetex,DWC,PM,23.418128386445037,4.591789879695105,0.39221543086232474,0.0,0.0,0.0,0.0,0.0,0.0,4.984005310557429,23.418128386445037,1,7,1.7
2758,2025-03-16,2025-03-31,Tender,WF,DWC,PM,32.883,0.381382814200413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381382814200413,32.883,1,8,1.8
3280,2025-03-13,2025-03-31,Tender,Air BP,DWC,1/2M,32.09661125906879,0.381382814200413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381382814200413,32.09661125906879,9,1,9.1
2363,2025-03-13,2025-03-31,Tender,UCIG,DXB,PM,20.203875470658463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.203875470658463,1,1,1.1
2878,2025-03-17,2025-03-31,Tender,Royal Petrol,DXB,PM,21.122233446597484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.122233446597484,1,2,1.2
2394,2025-03-07,2025-03-31,Tender,ASM,DXB,PM,23.418128386445037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.418128386445037,1,3,1.3
2974,2025-03-13,2025-03-31,Tender,Ist Jet,DXB,PM,23.418128386445037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.418128386445037,1,3,1.3
2582,2025-03-14,2025-03-31,Tender,AEG,DXB,PM,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,1,5,1.5
3281,2025-03-13,2025-03-31,Tender,Air BP,DXB,1/2M,32.09661125906879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.09661125906879,6,1,6.1
3228,2025-03-13,2025-03-31,Tender,Jetex,DXB,PW,24.657911653962717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.657911653962717,7,1,7.1
3069,2025-03-13,2025-03-31,Tender,Jetex,EDI,PW,23.18853889246028,33.43741390393975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.43741390393975,23.18853889246028,1,1,1.1
2760,2025-03-16,2025-03-31,Tender,WF,EDI,PW,28.092,1.2109999999999999,5.4399999999999995,17.413,4.479,2.635,1.1270319220927159,0.0,0.0,32.30503192209272,28.092,1,2,1.2
2583,2025-03-14,2025-03-31,Tender,AEG,EDI,PW,44.0,14.444374691681562,4.504686344524419,2.6440550283078115,0.05488862374527952,0.0,0.0,0.0,20.81976480870162,21.648004688259075,64.81976480870162,1,3,1.3
3148,2025-03-13,2025-03-31,Tender,Jetex,EFL,1/2M,78.9787859307558,25.466066672789054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.466066672789054,78.9787859307558,1,1,1.1
2331,2025-03-13,2025-03-31,Tender,UCIG,EFL,1/2M,83.1113968224814,0.38239994138491357,2070.0,0.0,0.0,0.0,0.0,0.0,19.285517494719443,2070.382399941385,102.39691431720084,1,2,1.2
3282,2025-03-13,2025-03-31,Tender,Air BP,EFL,PW,75.58086141978143,5.758104509137661,0.38239994138491357,0.0,0.0,0.0,0.0,0.0,21.19830598704165,6.140504450522575,96.77916740682308,3,1,3.1
2584,2025-03-14,2025-03-31,Tender,AEG,EFL,PW,83.0,6.268629281706943,0.38239994138491357,0.0,0.0,0.0,0.0,0.0,21.009035397871635,6.651029223091856,104.00903539787163,3,2,3.2
2501,2025-03-14,2025-03-31,Tender,Total,EIN,PW,16.84993196266069,2.7810904827993714,3.070671529320856,1.0429091379166087,0.0,0.0,0.0,0.0,18.927058917001474,6.894671150036836,35.776990879662165,1,1,1.1
3072,2025-03-13,2025-03-31,Tender,Jetex,EIN,PW,24.94916272119316,23.72581316325627,1.0429091379166087,0.0,0.0,0.0,0.0,0.0,0.0,24.76872230117288,24.94916272119316,1,3,1.3
2585,2025-03-14,2025-03-31,Tender,AEG,EIN,PW,27.49621352408482,3.070671529320856,2.7810904827993714,1.135623760277395,0.0,0.0,0.0,0.0,21.652555401049685,6.987385772397623,49.148768925134505,1,4,1.4
2586,2025-03-14,2025-03-31,Tender,AEG,ERF,MP,0.0,0.9907634844972761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9907634844972761,0.0,1,1,1.1
3035,2025-03-13,2025-03-31,Tender,Jetex,ERF,MP,20.70989071540086,0.9918266140141427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918266140141427,20.70989071540086,1,2,1.2
2995,2025-03-13,2025-03-31,Tender,Ist Jet,ESB,1/2M,19.561024887501148,2.0858178620995287,7.236660850399486,0.0,0.0,0.0,0.0,0.0,0.0,9.322478712499015,19.561024887501148,1,1,1.1
2872,2025-03-17,2025-03-31,Tender,Royal Petrol,ESB,1/2M,19.74469648268895,2.0892942252030275,7.236660850399486,0.0,0.0,0.0,0.0,0.0,0.0,9.325955075602513,19.74469648268895,1,2,1.2
2381,2025-03-13,2025-03-31,Tender,UCIG,ESB,1/2M,21.351822940582238,2.0858178620995287,7.236660850399486,0.0,0.0,0.0,0.0,0.0,0.0,9.322478712499015,21.351822940582238,1,3,1.3
3209,2025-03-13,2025-03-31,Tender,Jetex,ESB,1/2M,24.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,24.0,1,4,1.4
2587,2025-03-14,2025-03-31,Tender,AEG,ETM,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.1
2761,2025-03-16,2025-03-31,Tender,WF,ETM,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.1
2376,2025-03-13,2025-03-31,Tender,UCIG,ETM,MP,1.3775369639085315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3775369639085315,1,3,1.3
2982,2025-03-13,2025-03-31,Tender,Ist Jet,ETM,MP,3.673431903756084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.673431903756084,1,4,1.4
2588,2025-03-14,2025-03-31,Tender,AEG,EVN,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.1
2762,2025-03-16,2025-03-31,Tender,WF,EVN,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.1
2944,2025-03-13,2025-03-31,Tender,Ist Jet,EVN,MP,3.0283233244961076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0283233244961076,1,3,1.3
2885,2025-03-17,2025-03-31,Tender,Royal Petrol,EVN,MP,18.169939946976644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.169939946976644,1,4,1.4
3237,2025-03-13,2025-03-31,Tender,Jetex,EVN,MP,1320.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.8999999999999,1,5,1.5
2884,2025-03-17,2025-03-31,Tender,Royal Petrol,FAO,PM,26.767995896943948,2.016290600029544,0.5815008526565333,5.454413709390266,0.0,0.0,0.0,0.0,10.933161960505029,8.052205162076344,37.701157857448976,1,1,1.1
3010,2025-03-13,2025-03-31,Tender,Ist Jet,FAO,PM,26.420359586594028,2.0510542310645365,4.55751202868747,7.647998827698272,0.0,0.0,0.0,0.0,14.216181467536046,14.256565087450278,40.63654105413008,1,2,1.2
3283,2025-03-13,2025-03-31,Tender,Air BP,FAO,PW,29.2014500693934,2.0510542310645365,5.454413709390266,0.7256119335322827,0.0,0.0,0.0,0.0,2.1198263271472753,8.231079873987087,31.321276396540675,3,1,3.1
3196,2025-03-13,2025-03-31,Tender,Jetex,FAO,PW,23.9062537901434,17.116478627258388,0.9607405391716637,0.0,0.0,0.0,0.0,0.0,0.0,18.07721916643005,23.9062537901434,3,2,3.2
2589,2025-03-14,2025-03-31,Tender,AEG,FAO,PW,22.300239148607687,2.0510542310645365,5.454413709390266,2.1198263271472753,0.9627631508330776,0.0,0.0,0.0,13.059670652731016,10.588057418435158,35.3599098013387,3,3,3.3
3284,2025-03-13,2025-03-31,Tender,Air BP,FCO,PM,11.819634551897328,1.8743854581447064,0.8216859874494485,1.5643633965746464,0.0,0.0,0.0,0.0,13.059670652731016,4.260434842168801,24.879305204628345,1,1,1.1
2590,2025-03-14,2025-03-31,Tender,AEG,FCO,PM,17.954785164942777,1.5643633965746464,0.8216859874494485,0.0,0.0,0.0,0.0,0.0,10.429089310497643,2.386049384024095,28.38387447544042,1,2,1.2
2926,2025-03-13,2025-03-31,Tender,Ist Jet,FCO,PM,18.424724448545835,3.476363103499214,1.5643633965746464,0.0,0.0,0.0,0.0,0.0,10.429089310497643,5.040726500073861,28.853813759043476,1,3,1.3
2450,2025-03-13,2025-03-31,Tender,CAC,FCO,PM,20.858178620995286,1.5643633965746464,11.819634551897328,0.8947338717337046,0.0,0.0,0.0,0.0,0.0,14.27873182020568,20.858178620995286,1,4,1.4
3181,2025-03-13,2025-03-31,Tender,Jetex,FCO,PM,31.206616307491746,14.506640743663597,0.8216859874494485,0.0,0.0,0.0,0.0,0.0,0.0,15.328326731113046,31.206616307491746,1,5,1.5
2502,2025-03-14,2025-03-31,Tender,Total,FCO,PW,13.383997948471974,1.5643633965746464,1.643371974898897,0.0,0.0,0.0,0.0,0.0,11.124361931197486,3.2077353714735435,24.50835987966946,6,1,6.1
2763,2025-03-16,2025-03-31,Tender,WF,FCO,PW,5.253,2.02,12.121,3.398,8.081000000000001,2.093,1.7190378720200188,0.0,0.0,29.43203787202002,5.253,6,2,6.2
3285,2025-03-13,2025-03-31,Tender,Air BP,FDH,PW,173.8181551749607,0.9907634844972761,1.986493596031635,0.0,0.0,0.0,0.0,0.0,18.169976560321413,2.9772570805289114,191.9881317352821,1,1,1.1
2591,2025-03-14,2025-03-31,Tender,AEG,FDH,PW,229.47290997644373,0.9907634844972761,2.383792315237962,0.0,0.0,0.0,0.0,0.0,16.84508243613131,3.374555799735238,246.31799241257505,1,2,1.2
3050,2025-03-13,2025-03-31,Tender,Jetex,FDH,MP,22.040591422536504,1.0285609330517036,0.9007118738657282,0.0,0.0,0.0,0.0,0.0,0.0,1.9292728069174316,22.040591422536504,3,1,3.1
2912,2025-03-17,2025-03-31,Tender,Royal Petrol,FEZ,1/2M,49.96638809808063,1.2765175865552392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2765175865552392,49.96638809808063,1,1,1.1
2968,2025-03-13,2025-03-31,Tender,Ist Jet,FEZ,1/2M,51.942327119111035,1.2801910184589953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2801910184589953,51.942327119111035,1,2,1.2
2350,2025-03-13,2025-03-31,Tender,UCIG,FEZ,1/2M,54.056399459280165,1.431453347374232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.431453347374232,54.056399459280165,1,3,1.3
2592,2025-03-14,2025-03-31,Tender,AEG,FEZ,1/2M,63.32236831272013,1.4308856541253114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4308856541253114,63.32236831272013,1,4,1.4
3103,2025-03-13,2025-03-31,Tender,Jetex,FEZ,1/2M,65.86616503116512,1.3892461245079082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3892461245079082,65.86616503116512,1,5,1.5
2764,2025-03-16,2025-03-31,Tender,WF,FEZ,MP,0.0,1.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.392,0.0,6,1,6.1
3286,2025-03-13,2025-03-31,Tender,Air BP,FKB,PW,109.50543776022525,0.9907634844972761,2.781091034444289,0.0,0.0,0.0,0.0,0.0,18.169976560321413,3.7718545189415655,127.67541432054666,1,1,1.1
2593,2025-03-14,2025-03-31,Tender,AEG,FKB,PW,229.47290997644373,0.9907634844972761,3.0283300274063865,0.0,0.0,0.0,0.0,0.0,18.169976560321413,4.019093511903662,247.64288653676513,1,2,1.2
3051,2025-03-13,2025-03-31,Tender,Jetex,FKB,MP,22.040591422536504,16.50289282762421,1.2609966234120193,0.0,0.0,0.0,0.0,0.0,0.0,17.763889451036228,22.040591422536504,3,1,3.1
3287,2025-03-13,2025-03-31,Tender,Air BP,FMM,PW,109.50543776022525,0.9907634844972761,1.986493596031635,0.0,0.0,0.0,0.0,0.0,18.169976560321413,2.9772570805289114,127.67541432054666,1,1,1.1
2594,2025-03-14,2025-03-31,Tender,AEG,FMM,PW,229.47290997644373,0.9907634844972761,1.986493596031635,0.0,0.0,0.0,0.0,0.0,16.84508243613131,2.9772570805289114,246.31799241257505,1,2,1.2
3048,2025-03-13,2025-03-31,Tender,Jetex,FMM,MP,22.040591422536504,16.50289282762421,5.4060017174957435,0.0,0.0,0.0,0.0,0.0,0.0,21.908894545119953,22.040591422536504,3,1,3.1
2595,2025-03-14,2025-03-31,Tender,AEG,FMO,PW,234.73687217611769,0.9907634844972761,1.0696503978631882,0.0,0.0,0.0,0.0,0.0,16.84508243613131,2.0604138823604643,251.581954612249,1,1,1.1
3037,2025-03-13,2025-03-31,Tender,Jetex,FMO,MP,22.040591422536504,1.2127297017444345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2127297017444345,22.040591422536504,2,1,2.1
2596,2025-03-14,2025-03-31,Tender,AEG,FNC,PM,41.767872423912394,2.2248723862394972,4.5609883917909695,0.29075042632826664,0.0,0.0,0.0,0.0,0.0,7.076611204358733,41.767872423912394,1,1,1.1
3197,2025-03-13,2025-03-31,Tender,Jetex,FNC,PM,43.373887169739,6.786667294270479,0.316033072095942,0.0,0.0,0.0,0.0,0.0,0.0,7.10270036636642,43.373887169739,1,2,1.2
3008,2025-03-13,2025-03-31,Tender,Ist Jet,FNC,PM,37.19708520744159,2.2248723862394972,4.55751202868747,0.27810910344442896,0.0,0.0,0.0,0.0,14.216181467536046,7.060493518371397,51.413266674977635,1,3,1.3
2882,2025-03-17,2025-03-31,Tender,Royal Petrol,FNC,PM,43.45453879374018,2.016290600029544,5.454413709390266,0.29075042632826664,0.0,0.0,0.0,0.0,11.725772748102848,7.761454735748077,55.180311541843025,1,4,1.4
2597,2025-03-14,2025-03-31,Tender,AEG,FRA,PM,15.695149147668287,2.8679995603868518,0.9907634844972761,2.7228205556273712,0.0,0.0,0.0,0.0,18.169976560321413,6.581583600511499,33.8651257079897,1,1,1.1
2503,2025-03-14,2025-03-31,Tender,Total,FRA,PW,10.429089310497643,2.2596360172744894,0.9907634859974549,1.701762847267107,0.0,0.0,0.0,0.0,17.791435381981383,4.9521623505390515,28.220524692479025,2,1,2.1
3288,2025-03-13,2025-03-31,Tender,Air BP,FRA,PW,10.429089310497643,2.2596360172744894,0.9907634844972761,2.7228205556273712,0.0,0.0,0.0,0.0,18.169976560321413,5.9732200573991365,28.599065870819054,2,2,2.2
2857,2025-03-17,2025-03-31,Tender,Royal Petrol,FRA,PW,16.68654289679623,0.9907634844972761,2.8679995603868518,3.7438782639876353,0.0,0.0,0.0,0.0,19.119997069245677,7.602641308871764,35.80653996604191,2,4,2.4
2430,2025-03-13,2025-03-31,Tender,CAC,FRA,PW,33.02544948324254,0.9907634844972761,2.2596360172744894,1.701762847267107,0.0,0.0,0.0,0.0,22.068950697223716,4.952162349038872,55.09440018046625,2,5,2.5
3036,2025-03-13,2025-03-31,Tender,Jetex,FRA,PW,25.644435341893004,17.04021764985693,27.11563220729387,0.0,0.0,0.0,0.0,0.0,0.0,44.1558498571508,25.644435341893004,2,6,2.6
2765,2025-03-16,2025-03-31,Tender,WF,FRA,PW,16.161,1.1520000000000001,33.33,0.97,18.182000000000002,3.125885591133638,0.0,0.0,0.0,56.75988559113364,16.161,2,7,2.7
2369,2025-03-13,2025-03-31,Tender,UCIG,FRA,PW,2443.750573973735,2.8680319588575625,0.9907245844430159,3.7438782639876353,0.0,0.0,0.0,0.0,17.38176141059785,7.602634807288213,2461.1323353843327,2,8,2.8
3097,2025-03-13,2025-03-31,Tender,Jetex,FUE,PW,35.20443387651584,2.609837883594793,1.1843340349204876,1.283580477435826,0.0,0.0,0.0,0.0,0.0,5.077752395951107,35.20443387651584,1,1,1.1
2598,2025-03-14,2025-03-31,Tender,AEG,FUE,PW,40.58199284568657,1.3220608882607512,1.314273834908913,1.2194014535640345,0.0,0.0,0.0,0.0,0.0,3.855736176733699,40.58199284568657,1,2,1.2
2599,2025-03-14,2025-03-31,Tender,AEG,GAN,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.1
2766,2025-03-16,2025-03-31,Tender,WF,GAN,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.1
2392,2025-03-07,2025-03-31,Tender,ASM,GAN,MP,1.1479474699237762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1479474699237762,1,3,1.3
2342,2025-03-13,2025-03-31,Tender,UCIG,GAN,MP,1.836715951878042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.836715951878042,1,4,1.4
3241,2025-03-13,2025-03-31,Tender,Jetex,GAN,MP,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,5,1.5
3080,2025-03-13,2025-03-31,Tender,Jetex,GDN,PW,27.469597688600913,19.460010827398182,0.5191422904125235,0.0,0.0,0.0,0.0,0.0,0.0,19.979153117810707,27.469597688600913,1,1,1.1
2901,2025-03-17,2025-03-31,Tender,Royal Petrol,GDN,PW,31.418917802222445,1.5141647133601177,3.5921087322279037,0.0,0.0,0.0,0.0,0.0,14.384564776921119,5.106273445588021,45.80348257914356,1,2,1.2
2475,2025-03-13,2025-03-31,Tender,CAC,GDN,PW,30.305813205987693,2.2712470700401766,3.5921087322279037,0.865237150687539,0.0,0.0,0.0,0.0,14.384564776921119,6.728592952955619,44.690377982908814,1,3,1.3
2600,2025-03-14,2025-03-31,Tender,AEG,GDN,PW,32.39055729878563,3.5921087322279037,1.5141647133601177,0.0,0.0,0.0,0.0,0.0,14.384564776921119,5.106273445588021,46.77512207570675,1,4,1.4
3289,2025-03-13,2025-03-31,Tender,Air BP,GDN,PW,33.31155656945718,3.5921087322279037,0.2822653971980863,0.0,0.0,0.0,0.0,0.0,17.034353025301325,3.87437412942599,50.34590959475851,1,5,1.5
2975,2025-03-13,2025-03-31,Tender,Ist Jet,GDN,PW,34.06870605060265,3.5921087322279037,2.2712470700401766,0.0,0.0,0.0,0.0,0.0,14.384564776921119,5.86335580226808,48.45327082752377,1,6,1.6
3204,2025-03-13,2025-03-31,Tender,Jetex,GHV,PW,91.82148868971403,4.458146182156945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.458146182156945,91.82148868971403,1,1,1.1
2601,2025-03-14,2025-03-31,Tender,AEG,GHV,PW,97.88752314101218,2.7810848787731723,1.0447715469511571,0.11124339515092692,3.399111264320798,0.0,0.0,0.0,0.0,7.336211085196055,97.88752314101218,1,2,1.2
3068,2025-03-13,2025-03-31,Tender,Jetex,GLA,PW,23.18853889246028,30.9578473689044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9578473689044,23.18853889246028,1,1,1.1
2767,2025-03-16,2025-03-31,Tender,WF,GLA,PW,25.485999999999997,1.737,1.2109999999999999,6.711,17.413,1.427,2.577779527479571,0.0,0.0,31.076779527479573,25.485999999999997,1,2,1.2
2602,2025-03-14,2025-03-31,Tender,AEG,GLA,PW,44.0,2.9499999999999997,1.7529105531498723,6.771718701134842,1.4395410687878838,0.0,0.0,0.0,20.81976480870162,12.914170323072598,64.81976480870162,1,3,1.3
2456,2025-03-13,2025-03-31,Tender,CAC,GOA,PM,34.763631034992144,4.1403484562675645,0.0,0.0,0.0,0.0,0.0,0.0,10.429089310497643,4.1403484562675645,45.19272034548979,1,1,1.1
2603,2025-03-14,2025-03-31,Tender,AEG,GOA,PM,34.815146216913966,4.1403484562675645,0.42786015914527525,0.0,0.0,0.0,0.0,0.0,10.429089310497643,4.56820861541284,45.24423552741161,1,2,1.2
3290,2025-03-13,2025-03-31,Tender,Air BP,GOA,PM,30.939631621143008,4.140348462536734,1.8743854581447064,0.42786015914527525,0.0,0.0,0.0,0.0,13.059670652731016,6.442594079826716,43.99930227387402,1,3,1.3
2984,2025-03-13,2025-03-31,Tender,Ist Jet,GOA,PM,34.24217656946726,4.1403484562675645,3.476363103499214,0.0,0.0,0.0,0.0,0.0,10.429089310497643,7.616711559766779,44.671265879964906,1,4,1.4
3172,2025-03-13,2025-03-31,Tender,Jetex,GOA,PM,53.802976480236644,17.082584086999272,0.42786015914527525,0.0,0.0,0.0,0.0,0.0,0.0,17.510444246144548,53.802976480236644,1,5,1.5
2768,2025-03-16,2025-03-31,Tender,WF,GOA,PM,67.681,4.6899999999999995,2.125,13.059999999999999,0.48511517554413847,0.0,0.0,0.0,0.0,20.360115175544138,67.681,1,6,1.6
3291,2025-03-13,2025-03-31,Tender,Air BP,GOT,PW,39.4893929653779,9.956364470880626,2.37048148395096,0.484766809443626,0.09658046434299931,0.0,0.0,0.0,18.169976560321413,12.908193228618211,57.65936952569932,1,1,1.1
3089,2025-03-13,2025-03-31,Tender,Jetex,GOT,PW,34.897603085682796,36.18330425199743,2.535644026793732,0.0,0.0,0.0,0.0,0.0,0.0,38.71894827879116,34.897603085682796,1,2,1.2
2769,2025-03-16,2025-03-31,Tender,WF,GOT,PW,35.961,0.479,14.599,5.53,18.229,2.3435323606181986,0.0,0.0,0.0,41.1805323606182,35.961,1,3,1.3
2604,2025-03-14,2025-03-31,Tender,AEG,GOT,PW,36.0,0.09658046434299931,5.593347265193867,19.838149432616078,0.484766809443626,2.37048148395096,0.0,0.0,17.034353025301325,28.38332545554753,53.03435302530133,1,4,1.4
3021,2025-03-13,2025-03-31,Tender,Ist Jet,GRO,PM,30.445988060446115,1.3140652531227028,1.275129986363512,1.1124364137777158,0.0,0.0,0.0,0.0,13.848838277160437,3.701631653263931,44.29482633760655,1,1,1.1
3125,2025-03-13,2025-03-31,Tender,Jetex,GRO,PW,25.644435341893004,16.811431241289437,1.3905455172221448,0.0,0.0,0.0,0.0,0.0,0.0,18.20197675851158,25.644435341893004,2,1,2.1
3292,2025-03-13,2025-03-31,Tender,Air BP,GRO,PW,27.776141196958726,1.275129986363512,1.4946623163494872,1.3905455172221448,0.0,0.0,0.0,0.0,12.16727086224725,4.160337819935144,39.943412059205976,2,2,2.2
2605,2025-03-14,2025-03-31,Tender,AEG,GRO,PW,26.800940903384973,1.4946623163494872,3.0,1.3905455172221448,0.0,0.0,0.0,0.0,11.924047117710927,5.885207833571632,38.724988021095896,2,3,2.3
